,Unnamed: 0,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
548,548,0 days 01:44:16.759000,VET,5,0 days 00:01:30.884000,27,2,,,18.602,38.375,33.907,0 days 01:43:04.520000,0 days 01:43:42.895000,0 days 01:44:16.802000,287,304,208,310,true,HARD,3,false,Aston Martin,0 days 01:42:45.875000,2022-11-20 13:43:46.921,1,18,false,,false,true,90.884,90.884
549,549,0 days 01:45:47.494000,VET,5,0 days 00:01:30.735000,28,2,,,18.468,38.373,33.894,0 days 01:44:35.270000,0 days 01:45:13.643000,0 days 01:45:47.537000,275,297,209,315,true,HARD,4,false,Aston Martin,0 days 01:44:16.759000,2022-11-20 13:45:17.805,1,16,false,,false,true,90.735,90.735
550,550,0 days 01:47:19.514000,VET,5,0 days 00:01:32.020000,29,2,,,18.559,38.883,34.578,0 days 01:46:06.096000,0 days 01:46:44.979000,0 days 01:47:19.557000,272,296,208,291,false,HARD,5,false,Aston Martin,0 days 01:45:47.494000,2022-11-20 13:46:48.540,1,16,false,,false,true,92.02,92.02
551,551,0 days 01:48:51.082000,VET,5,0 days 00:01:31.568000,30,2,,,18.628,39.119,33.821,0 days 01:47:38.185000,0 days 01:48:17.304000,0 days 01:48:51.125000,275,290,209,311,false,HARD,6,false,Aston Martin,0 days 01:47:19.514000,2022-11-20 13:48:20.560,1,15,false,,false,true,91.568,91.568
552,552,0 days 01:50:22.116000,VET,5,0 days 00:01:31.034000,31,2,,,18.414,38.994,33.626,0 days 01:49:09.539000,0 days 01:49:48.533000,0 days 01:50:22.159000,277,290,208,290,false,HARD,7,false,Aston Martin,0 days 01:48:51.082000,2022-11-20 13:49:52.128,1,15,false,,false,true,91.034,91.034
553,553,0 days 01:51:53.479000,VET,5,0 days 00:01:31.363000,32,2,,,18.579,39.028,33.756,0 days 01:50:40.738000,0 days 01:51:19.766000,0 days 01:51:53.522000,275,288,208,290,false,HARD,8,false,Aston Martin,0 days 01:50:22.116000,2022-11-20 13:51:23.162,1,15,false,,false,true,91.363,91.363
554,554,0 days 01:53:24.907000,VET,5,0 days 00:01:31.428000,33,2,,,18.506,39.154,33.768,0 days 01:52:12.028000,0 days 01:52:51.182000,0 days 01:53:24.950000,273,289,210,289,false,HARD,9,false,Aston Martin,0 days 01:51:53.479000,2022-11-20 13:52:54.525,1,15,false,,false,true,91.428,91.428
555,555,0 days 01:54:56.003000,VET,5,0 days 00:01:31.096000,34,2,,,18.445,38.797,33.854,0 days 01:53:43.395000,0 days 01:54:22.192000,0 days 01:54:56.046000,279,302,212,294,false,HARD,10,false,Aston Martin,0 days 01:53:24.907000,2022-11-20 13:54:25.953,1,14,false,,false,true,91.096,91.096
556,556,0 days 01:56:26.315000,VET,5,0 days 00:01:30.312000,35,2,,,18.255,38.838,33.219,0 days 01:55:14.301000,0 days 01:55:53.139000,0 days 01:56:26.358000,275,290,211,291,true,HARD,11,false,Aston Martin,0 days 01:54:56.003000,2022-11-20 13:55:57.049,1,14,false,,false,true,90.312,90.312
557,557,0 days 01:57:57.101000,VET,5,0 days 00:01:30.786000,36,2,,,18.411,38.972,33.403,0 days 01:56:44.769000,0 days 01:57:23.741000,0 days 01:57:57.144000,,287,209,288,false,HARD,12,false,Aston Martin,0 days 01:56:26.315000,2022-11-20 13:57:27.361,1,13,false,,false,true,90.786,90.786
558,558,0 days 01:59:27.723000,VET,5,0 days 00:01:30.622000,37,2,,,18.365,38.893,33.364,0 days 01:58:15.509000,0 days 01:58:54.402000,0 days 01:59:27.766000,274,289,209,290,false,HARD,13,false,Aston Martin,0 days 01:57:57.101000,2022-11-20 13:58:58.147,1,13,false,,false,true,90.622,90.622
559,559,0 days 02:00:58.495000,VET,5,0 days 00:01:30.772000,38,2,,,18.295,38.918,33.559,0 days 01:59:46.061000,0 days 02:00:24.979000,0 days 02:00:58.538000,279,292,208,294,false,HARD,14,false,Aston Martin,0 days 01:59:27.723000,2022-11-20 14:00:28.769,12,13,false,,false,true,90.772,90.772
560,560,0 days 02:02:29.719000,VET,5,0 days 00:01:31.224000,39,2,,,18.297,38.86,34.067,0 days 02:01:16.835000,0 days 02:01:55.695000,0 days 02:02:29.762000,276,291,209,294,false,HARD,15,false,Aston Martin,0 days 02:00:58.495000,2022-11-20 14:01:59.541,1,12,false,,false,true,91.224,91.224
561,561,0 days 02:04:00.467000,VET,5,0 days 00:01:30.748000,40,2,,,18.232,38.918,33.598,0 days 02:02:47.994000,0 days 02:03:26.912000,0 days 02:04:00.510000,278,291,209,296,false,HARD,16,false,Aston Martin,0 days 02:02:29.719000,2022-11-20 14:03:30.765,1,12,false,,false,true,90.748,90.748
562,562,0 days 02:05:31.681000,VET,5,0 days 00:01:31.214000,41,2,,,18.247,38.507,34.46,0 days 02:04:18.757000,0 days 02:04:57.264000,0 days 02:05:31.724000,277,296,208,308,false,HARD,17,false,Aston Martin,0 days 02:04:00.467000,2022-11-20 14:05:01.513,1,11,false,,false,true,91.214,91.214
563,563,0 days 02:07:03.445000,VET,5,0 days 00:01:31.764000,42,2,,,18.341,38.2,35.223,0 days 02:05:50.065000,0 days 02:06:28.265000,0 days 02:07:03.488000,,325,208,317,false,HARD,18,false,Aston Martin,0 days 02:05:31.681000,2022-11-20 14:06:32.727,1,11,false,,false,true,91.764,91.764
564,564,0 days 02:08:34.135000,VET,5,0 days 00:01:30.690000,43,2,,,18.425,38.715,33.55,0 days 02:07:21.913000,0 days 02:08:00.628000,0 days 02:08:34.178000,276,317,210,315,false,HARD,19,false,Aston Martin,0 days 02:07:03.445000,2022-11-20 14:08:04.491,1,10,false,,false,true,90.69,90.69
565,565,0 days 02:10:04.868000,VET,5,0 days 00:01:30.733000,44,2,,,18.287,39.073,33.373,0 days 02:08:52.465000,0 days 02:09:31.538000,0 days 02:10:04.911000,273,288,210,290,false,HARD,20,false,Aston Martin,0 days 02:08:34.135000,2022-11-20 14:09:35.181,1,10,false,,false,true,90.733,90.733
566,566,0 days 02:11:35.482000,VET,5,0 days 00:01:30.614000,45,2,,,18.249,38.914,33.451,0 days 02:10:23.160000,0 days 02:11:02.074000,0 days 02:11:35.525000,276,293,210,294,false,HARD,21,false,Aston Martin,0 days 02:10:04.868000,2022-11-20 14:11:05.914,1,10,false,,false,true,90.614,90.614
567,567,0 days 02:13:06.270000,VET,5,0 days 00:01:30.788000,46,2,,,18.284,38.966,33.538,0 days 02:11:53.809000,0 days 02:12:32.775000,0 days 02:13:06.313000,277,291,209,293,false,HARD,22,false,Aston Martin,0 days 02:11:35.482000,2022-11-20 14:12:36.528,1,10,false,,false,true,90.788,90.788
568,568,0 days 02:14:36.904000,VET,5,0 days 00:01:30.634000,47,2,,,18.226,39.062,33.346,0 days 02:13:24.539000,0 days 02:14:03.601000,0 days 02:14:36.947000,278,290,209,292,false,HARD,23,false,Aston Martin,0 days 02:13:06.270000,2022-11-20 14:14:07.316,1,10,false,,false,true,90.634,90.634
569,569,0 days 02:16:08.543000,VET,5,0 days 00:01:31.639000,48,2,,,18.155,39.36,34.124,0 days 02:14:55.102000,0 days 02:15:34.462000,0 days 02:16:08.586000,277,276,209,293,false,HARD,24,false,Aston Martin,0 days 02:14:36.904000,2022-11-20 14:15:37.950,1,11,false,,false,true,91.639,91.639
570,570,0 days 02:17:39.917000,VET,5,0 days 00:01:31.374000,49,2,,,18.213,39.147,34.014,0 days 02:16:26.799000,0 days 02:17:05.946000,0 days 02:17:39.960000,279,292,209,292,false,HARD,25,false,Aston Martin,0 days 02:16:08.543000,2022-11-20 14:17:09.589,1,11,false,,false,true,91.374,91.374
571,571,0 days 02:19:11.354000,VET,5,0 days 00:01:31.437000,50,2,,,18.292,39.097,34.048,0 days 02:17:58.252000,0 days 02:18:37.349000,0 days 02:19:11.397000,,297,210,299,false,HARD,26,false,Aston Martin,0 days 02:17:39.917000,2022-11-20 14:18:40.963,1,11,false,,false,true,91.437,91.437
572,572,0 days 02:20:42.737000,VET,5,0 days 00:01:31.383000,51,2,,,18.391,38.831,34.161,0 days 02:19:29.788000,0 days 02:20:08.619000,0 days 02:20:42.780000,282,307,209,320,false,HARD,27,false,Aston Martin,0 days 02:19:11.354000,2022-11-20 14:20:12.400,1,11,false,,false,true,91.383,91.383
573,573,0 days 02:22:13.853000,VET,5,0 days 00:01:31.116000,52,2,,,18.296,38.596,34.224,0 days 02:21:01.076000,0 days 02:21:39.672000,0 days 02:22:13.896000,279,306,210,316,false,HARD,28,false,Aston Martin,0 days 02:20:42.737000,2022-11-20 14:21:43.783,1,11,false,,false,true,91.116,91.116
574,574,0 days 02:23:44.909000,VET,5,0 days 00:01:31.056000,53,2,,,18.278,38.45,34.328,0 days 02:22:32.174000,0 days 02:23:10.624000,0 days 02:23:44.952000,285,303,211,316,false,HARD,29,false,Aston Martin,0 days 02:22:13.853000,2022-11-20 14:23:14.899,1,11,false,,false,true,91.056,91.056
575,575,0 days 02:25:15.840000,VET,5,0 days 00:01:30.931000,54,2,,,18.229,38.467,34.235,0 days 02:24:03.181000,0 days 02:24:41.648000,0 days 02:25:15.883000,280,305,210,324,false,HARD,30,false,Aston Martin,0 days 02:23:44.909000,2022-11-20 14:24:45.955,1,11,false,,false,true,90.931,90.931
576,576,0 days 02:26:47.144000,VET,5,0 days 00:01:31.304000,55,2,,,18.283,38.439,34.582,0 days 02:25:34.166000,0 days 02:26:12.605000,0 days 02:26:47.187000,,316,210,323,false,HARD,31,false,Aston Martin,0 days 02:25:15.840000,2022-11-20 14:26:16.886,1,11,false,,false,true,91.304,91.304
577,577,0 days 02:28:18.629000,VET,5,0 days 00:01:31.485000,56,2,,,18.444,38.818,34.223,0 days 02:27:05.631000,0 days 02:27:44.449000,0 days 02:28:18.672000,276,311,209,320,false,HARD,32,false,Aston Martin,0 days 02:26:47.144000,2022-11-20 14:27:48.190,1,10,false,,false,true,91.485,91.485
578,578,0 days 02:29:49.856000,VET,5,0 days 00:01:31.227000,57,2,,,18.427,39.07,33.73,0 days 02:28:37.099000,0 days 02:29:16.169000,0 days 02:29:49.899000,,295,209,297,false,HARD,33,false,Aston Martin,0 days 02:28:18.629000,2022-11-20 14:29:19.675,1,10,false,,false,true,91.227,91.227
579,579,0 days 02:31:20.207000,VET,5,0 days 00:01:30.351000,58,2,,,18.131,38.351,33.869,0 days 02:30:08.030000,0 days 02:30:46.381000,0 days 02:31:20.250000,284,313,206,317,false,HARD,34,false,Aston Martin,0 days 02:29:49.856000,2022-11-20 14:30:50.902,1,10,false,,false,true,90.351,90.351
580,580,0 days 01:03:49.133000,TSU,22,0 days 00:01:38.738000,1,1,,,,39.781,35.473,,0 days 01:03:13.772000,0 days 01:03:49.220000,283,290,210,285,false,MEDIUM,1,true,AlphaTauri,0 days 01:02:10.161000,2022-11-20 13:03:11.207,1,11,false,,false,false,98.738,
581,581,0 days 01:05:21.684000,TSU,22,0 days 00:01:32.551000,2,1,,,18.716,39.211,34.624,0 days 01:04:07.867000,0 days 01:04:47.078000,0 days 01:05:21.702000,277,296,208,299,true,MEDIUM,2,true,AlphaTauri,0 days 01:03:49.133000,2022-11-20 13:04:50.179,1,11,false,,false,true,92.551,92.551
582,582,0 days 01:06:53.288000,TSU,22,0 days 00:01:31.604000,3,1,,,18.53,38.489,34.585,0 days 01:05:40.232000,0 days 01:06:18.721000,0 days 01:06:53.306000,275,303,207,312,true,MEDIUM,3,true,AlphaTauri,0 days 01:05:21.684000,2022-11-20 13:06:22.730,1,11,false,,false,true,91.604,91.604
583,583,0 days 01:08:25.077000,TSU,22,0 days 00:01:31.789000,4,1,,,18.624,38.606,34.559,0 days 01:07:11.930000,0 days 01:07:50.536000,0 days 01:08:25.095000,279,314,206,316,false,MEDIUM,4,true,AlphaTauri,0 days 01:06:53.288000,2022-11-20 13:07:54.334,1,11,false,,false,true,91.789,91.789
584,584,0 days 01:09:56.909000,TSU,22,0 days 00:01:31.832000,5,1,,,18.588,38.994,34.25,0 days 01:08:43.683000,0 days 01:09:22.677000,0 days 01:09:56.927000,283,307,205,308,false,MEDIUM,5,true,AlphaTauri,0 days 01:08:25.077000,2022-11-20 13:09:26.123,1,11,false,,false,true,91.832,91.832
585,585,0 days 01:11:28.947000,TSU,22,0 days 00:01:32.038000,6,1,,,18.7,39.12,34.218,0 days 01:10:15.627000,0 days 01:10:54.747000,0 days 01:11:28.965000,282,308,207,304,false,MEDIUM,6,true,AlphaTauri,0 days 01:09:56.909000,2022-11-20 13:10:57.955,1,11,false,,false,true,92.038,92.038
586,586,0 days 01:13:00.944000,TSU,22,0 days 00:01:31.997000,7,1,,,18.579,39.043,34.375,0 days 01:11:47.544000,0 days 01:12:26.587000,0 days 01:13:00.962000,,309,205,306,false,MEDIUM,7,true,AlphaTauri,0 days 01:11:28.947000,2022-11-20 13:12:29.993,1,11,false,,false,true,91.997,91.997
587,587,0 days 01:14:33.196000,TSU,22,0 days 00:01:32.252000,8,1,,,18.584,39.209,34.459,0 days 01:13:19.546000,0 days 01:13:58.755000,0 days 01:14:33.214000,,308,207,305,false,MEDIUM,8,true,AlphaTauri,0 days 01:13:00.944000,2022-11-20 13:14:01.990,1,11,false,,false,true,92.252,92.252
588,588,0 days 01:16:05.816000,TSU,22,0 days 00:01:32.620000,9,1,,,18.615,39.312,34.693,0 days 01:14:51.829000,0 days 01:15:31.141000,0 days 01:16:05.834000,283,309,205,306,false,MEDIUM,9,true,AlphaTauri,0 days 01:14:33.196000,2022-11-20 13:15:34.242,1,11,false,,false,true,92.62,92.62
589,589,0 days 01:17:38.316000,TSU,22,0 days 00:01:32.500000,10,1,,,18.68,39.206,34.614,0 days 01:16:24.514000,0 days 01:17:03.720000,0 days 01:17:38.334000,,306,206,308,false,MEDIUM,10,true,AlphaTauri,0 days 01:16:05.816000,2022-11-20 13:17:06.862,1,11,false,,false,true,92.5,92.5
590,590,0 days 01:19:10.963000,TSU,22,0 days 00:01:32.647000,11,1,,,18.788,39.16,34.699,0 days 01:17:57.122000,0 days 01:18:36.282000,0 days 01:19:10.981000,284,308,204,309,false,MEDIUM,11,true,AlphaTauri,0 days 01:17:38.316000,2022-11-20 13:18:39.362,1,11,false,,false,true,92.647,92.647
591,591,0 days 01:20:43.593000,TSU,22,0 days 00:01:32.630000,12,1,,,18.723,39.186,34.721,0 days 01:19:29.704000,0 days 01:20:08.890000,0 days 01:20:43.611000,282,306,203,308,false,MEDIUM,12,true,AlphaTauri,0 days 01:19:10.963000,2022-11-20 13:20:12.009,1,11,false,,false,true,92.63,92.63
592,592,0 days 01:22:16.553000,TSU,22,0 days 00:01:32.960000,13,1,,,18.778,39.446,34.736,0 days 01:21:02.389000,0 days 01:21:41.835000,0 days 01:22:16.571000,281,308,205,306,false,MEDIUM,13,true,AlphaTauri,0 days 01:20:43.593000,2022-11-20 13:21:44.639,1,11,false,,false,true,92.96,92.96
593,593,0 days 01:23:51.269000,TSU,22,0 days 00:01:34.716000,14,1,,0 days 01:23:50.191000,18.784,39.294,36.638,0 days 01:22:35.355000,0 days 01:23:14.649000,0 days 01:23:51.287000,282,308,,308,false,MEDIUM,14,true,AlphaTauri,0 days 01:22:16.553000,2022-11-20 13:23:17.599,1,11,false,,false,false,94.716,94.716
594,594,0 days 01:25:43.994000,TSU,22,0 days 00:01:52.725000,15,2,0 days 01:24:11.778000,,39.371,39.38,33.974,0 days 01:24:30.658000,0 days 01:25:10.038000,0 days 01:25:44.012000,280,307,209,303,false,HARD,1,true,AlphaTauri,0 days 01:23:51.269000,2022-11-20 13:24:52.315,1,16,false,,false,false,112.725,112.725
595,595,0 days 01:27:15.260000,TSU,22,0 days 00:01:31.266000,16,2,,,18.556,38.866,33.844,0 days 01:26:02.568000,0 days 01:26:41.434000,0 days 01:27:15.278000,281,306,208,305,true,HARD,2,true,AlphaTauri,0 days 01:25:43.994000,2022-11-20 13:26:45.040,1,15,false,,false,true,91.266,91.266
596,596,0 days 01:28:46.622000,TSU,22,0 days 00:01:31.362000,17,2,,,18.429,38.852,34.081,0 days 01:27:33.707000,0 days 01:28:12.559000,0 days 01:28:46.640000,283,306,207,304,false,HARD,3,true,AlphaTauri,0 days 01:27:15.260000,2022-11-20 13:28:16.306,1,15,false,,false,true,91.362,91.362
597,597,0 days 01:30:18.105000,TSU,22,0 days 00:01:31.483000,18,2,,,18.438,39.026,34.019,0 days 01:29:05.078000,0 days 01:29:44.104000,0 days 01:30:18.123000,285,307,208,303,false,HARD,4,true,AlphaTauri,0 days 01:28:46.622000,2022-11-20 13:29:47.668,1,15,false,,false,true,91.483,91.483
598,598,0 days 01:31:49.765000,TSU,22,0 days 00:01:31.660000,19,2,,,18.556,38.998,34.106,0 days 01:30:36.679000,0 days 01:31:15.677000,0 days 01:31:49.783000,283,307,208,303,false,HARD,5,true,AlphaTauri,0 days 01:30:18.105000,2022-11-20 13:31:19.151,1,15,false,,false,true,91.66,91.66
599,599,0 days 01:33:21.681000,TSU,22,0 days 00:01:31.916000,20,2,,,18.553,39.075,34.288,0 days 01:32:08.336000,0 days 01:32:47.411000,0 days 01:33:21.699000,,306,207,306,false,HARD,6,true,AlphaTauri,0 days 01:31:49.765000,2022-11-20 13:32:50.811,1,13,false,,false,true,91.916,91.916
600,600,0 days 01:34:54.007000,TSU,22,0 days 00:01:32.326000,21,2,,,18.629,39.093,34.604,0 days 01:33:40.328000,0 days 01:34:19.421000,0 days 01:34:54.025000,284,304,204,316,false,HARD,7,true,AlphaTauri,0 days 01:33:21.681000,2022-11-20 13:34:22.727,1,12,false,,false,true,92.326,92.326
601,601,0 days 01:36:26.176000,TSU,22,0 days 00:01:32.169000,22,2,,,18.669,38.935,34.565,0 days 01:35:12.694000,0 days 01:35:51.629000,0 days 01:36:26.194000,280,307,204,303,false,HARD,8,true,AlphaTauri,0 days 01:34:54.007000,2022-11-20 13:35:55.053,1,12,false,,false,true,92.169,92.169
602,602,0 days 01:37:57.847000,TSU,22,0 days 00:01:31.671000,23,2,,,18.523,38.936,34.212,0 days 01:36:44.717000,0 days 01:37:23.653000,0 days 01:37:57.865000,284,318,209,326,false,HARD,9,true,AlphaTauri,0 days 01:36:26.176000,2022-11-20 13:37:27.222,1,11,false,,false,true,91.671,91.671
603,603,0 days 01:39:30.234000,TSU,22,0 days 00:01:32.387000,24,2,,,18.451,39.055,34.881,0 days 01:38:16.316000,0 days 01:38:55.371000,0 days 01:39:30.252000,281,287,207,308,false,HARD,10,true,AlphaTauri,0 days 01:37:57.847000,2022-11-20 13:38:58.893,1,12,false,,false,true,92.387,92.387
604,604,0 days 01:41:02.007000,TSU,22,0 days 00:01:31.773000,25,2,,,18.542,39.028,34.203,0 days 01:39:48.794000,0 days 01:40:27.822000,0 days 01:41:02.025000,283,306,207,304,false,HARD,11,true,AlphaTauri,0 days 01:39:30.234000,2022-11-20 13:40:31.280,1,12,false,,false,true,91.773,91.773
605,605,0 days 01:42:33.318000,TSU,22,0 days 00:01:31.311000,26,2,,,18.399,38.953,33.959,0 days 01:41:20.424000,0 days 01:41:59.377000,0 days 01:42:33.336000,,307,208,307,false,HARD,12,true,AlphaTauri,0 days 01:41:02.007000,2022-11-20 13:42:03.053,1,11,false,,false,true,91.311,91.311
606,606,0 days 01:44:04.612000,TSU,22,0 days 00:01:31.294000,27,2,,,18.386,38.887,34.021,0 days 01:42:51.722000,0 days 01:43:30.609000,0 days 01:44:04.630000,285,304,209,306,false,HARD,13,true,AlphaTauri,0 days 01:42:33.318000,2022-11-20 13:43:34.364,1,11,false,,false,true,91.294,91.294
607,607,0 days 01:45:35.753000,TSU,22,0 days 00:01:31.141000,28,2,,,18.369,38.897,33.875,0 days 01:44:22.999000,0 days 01:45:01.896000,0 days 01:45:35.771000,284,302,207,301,true,HARD,14,true,AlphaTauri,0 days 01:44:04.612000,2022-11-20 13:45:05.658,1,10,false,,false,true,91.141,91.141
608,608,0 days 01:47:06.955000,TSU,22,0 days 00:01:31.202000,29,2,,,18.374,39.013,33.815,0 days 01:45:54.145000,0 days 01:46:33.158000,0 days 01:47:06.973000,,301,209,301,false,HARD,15,true,AlphaTauri,0 days 01:45:35.753000,2022-11-20 13:46:36.799,1,10,false,,false,true,91.202,91.202
609,609,0 days 01:48:38.170000,TSU,22,0 days 00:01:31.215000,30,2,,,18.4,38.876,33.939,0 days 01:47:25.373000,0 days 01:48:04.249000,0 days 01:48:38.188000,,302,208,301,false,HARD,16,true,AlphaTauri,0 days 01:47:06.955000,2022-11-20 13:48:08.001,1,10,false,,false,true,91.215,91.215
610,610,0 days 01:50:09.370000,TSU,22,0 days 00:01:31.200000,31,2,,,18.426,38.963,33.811,0 days 01:48:56.614000,0 days 01:49:35.577000,0 days 01:50:09.388000,,300,209,299,false,HARD,17,true,AlphaTauri,0 days 01:48:38.170000,2022-11-20 13:49:39.216,1,10,false,,false,true,91.2,91.2
611,611,0 days 01:51:40.805000,TSU,22,0 days 00:01:31.435000,32,2,,,18.418,39.118,33.899,0 days 01:50:27.806000,0 days 01:51:06.924000,0 days 01:51:40.823000,,300,207,300,false,HARD,18,true,AlphaTauri,0 days 01:50:09.370000,2022-11-20 13:51:10.416,1,10,false,,false,true,91.435,91.435
612,612,0 days 01:53:12.112000,TSU,22,0 days 00:01:31.307000,33,2,,,18.387,39.01,33.91,0 days 01:51:59.210000,0 days 01:52:38.220000,0 days 01:53:12.130000,,299,207,300,false,HARD,19,true,AlphaTauri,0 days 01:51:40.805000,2022-11-20 13:52:41.851,1,10,false,,false,true,91.307,91.307
613,613,0 days 01:54:43.435000,TSU,22,0 days 00:01:31.323000,34,2,,,18.412,39.014,33.897,0 days 01:53:30.542000,0 days 01:54:09.556000,0 days 01:54:43.453000,,301,209,301,false,HARD,20,true,AlphaTauri,0 days 01:53:12.112000,2022-11-20 13:54:13.158,1,10,false,,false,true,91.323,91.323
614,614,0 days 01:56:14.707000,TSU,22,0 days 00:01:31.272000,35,2,,,18.418,39.049,33.805,0 days 01:55:01.871000,0 days 01:55:40.920000,0 days 01:56:14.725000,283,300,206,302,false,HARD,21,true,AlphaTauri,0 days 01:54:43.435000,2022-11-20 13:55:44.481,1,10,false,,false,true,91.272,91.272
615,615,0 days 01:57:45.722000,TSU,22,0 days 00:01:31.015000,36,2,,,18.495,38.86,33.66,0 days 01:56:33.220000,0 days 01:57:12.080000,0 days 01:57:45.740000,,305,209,302,true,HARD,22,true,AlphaTauri,0 days 01:56:14.707000,2022-11-20 13:57:15.753,1,10,false,,false,true,91.015,91.015
616,616,0 days 01:59:17.086000,TSU,22,0 days 00:01:31.364000,37,2,,,18.637,38.93,33.797,0 days 01:58:04.377000,0 days 01:58:43.307000,0 days 01:59:17.104000,,302,206,303,false,HARD,23,true,AlphaTauri,0 days 01:57:45.722000,2022-11-20 13:58:46.768,1,10,false,,false,true,91.364,91.364
617,617,0 days 02:00:50.345000,TSU,22,0 days 00:01:33.259000,38,2,,0 days 02:00:49.269000,18.531,39.038,35.69,0 days 01:59:35.635000,0 days 02:00:14.673000,0 days 02:00:50.363000,284,305,,304,false,HARD,24,true,AlphaTauri,0 days 01:59:17.086000,2022-11-20 14:00:18.132,12,10,false,,false,false,93.259,93.259
618,618,0 days 02:02:41.589000,TSU,22,0 days 00:01:51.244000,39,3,0 days 02:01:11.569000,,39.73,38.562,32.952,0 days 02:01:30.093000,0 days 02:02:08.655000,0 days 02:02:41.607000,281,303,212,302,false,SOFT,1,true,AlphaTauri,0 days 02:00:50.345000,2022-11-20 14:01:51.391,1,14,false,,false,false,111.244,111.244
619,619,0 days 02:04:11.078000,TSU,22,0 days 00:01:29.489000,40,3,,,18.188,38.297,33.004,0 days 02:02:59.795000,0 days 02:03:38.092000,0 days 02:04:11.096000,284,305,212,304,true,SOFT,2,true,AlphaTauri,0 days 02:02:41.589000,2022-11-20 14:03:42.635,1,14,false,,false,true,89.489,89.489
620,620,0 days 02:05:40.840000,TSU,22,0 days 00:01:29.762000,41,3,,,18.172,38.466,33.124,0 days 02:04:29.268000,0 days 02:05:07.734000,0 days 02:05:40.858000,283,306,209,302,false,SOFT,3,true,AlphaTauri,0 days 02:04:11.078000,2022-11-20 14:05:12.124,1,14,false,,false,true,89.762,89.762
621,621,0 days 02:07:10.941000,TSU,22,0 days 00:01:30.101000,42,3,,,18.219,38.513,33.369,0 days 02:05:59.077000,0 days 02:06:37.590000,0 days 02:07:10.959000,285,308,209,303,false,SOFT,4,true,AlphaTauri,0 days 02:05:40.840000,2022-11-20 14:06:41.886,1,14,false,,false,true,90.101,90.101
622,622,0 days 02:08:40.660000,TSU,22,0 days 00:01:29.719000,43,3,,,18.393,38.21,33.116,0 days 02:07:29.352000,0 days 02:08:07.562000,0 days 02:08:40.678000,,306,211,321,false,SOFT,5,true,AlphaTauri,0 days 02:07:10.941000,2022-11-20 14:08:11.987,1,13,false,,false,true,89.719,89.719
623,623,0 days 02:10:10.971000,TSU,22,0 days 00:01:30.311000,44,3,,,18.247,38.669,33.395,0 days 02:08:58.925000,0 days 02:09:37.594000,0 days 02:10:10.989000,281,308,211,307,false,SOFT,6,true,AlphaTauri,0 days 02:08:40.660000,2022-11-20 14:09:41.706,1,12,false,,false,true,90.311,90.311
624,624,0 days 02:11:41.469000,TSU,22,0 days 00:01:30.498000,45,3,,,18.323,38.725,33.45,0 days 02:10:29.312000,0 days 02:11:08.037000,0 days 02:11:41.487000,282,307,210,304,false,SOFT,7,true,AlphaTauri,0 days 02:10:10.971000,2022-11-20 14:11:12.017,1,12,false,,false,true,90.498,90.498
625,625,0 days 02:13:11.444000,TSU,22,0 days 00:01:29.975000,46,3,,,18.198,38.58,33.197,0 days 02:11:59.685000,0 days 02:12:38.265000,0 days 02:13:11.462000,279,306,211,307,false,SOFT,8,true,AlphaTauri,0 days 02:11:41.469000,2022-11-20 14:12:42.515,1,12,false,,false,true,89.975,89.975
626,626,0 days 02:14:41.435000,TSU,22,0 days 00:01:29.991000,47,3,,,18.169,38.687,33.135,0 days 02:13:29.631000,0 days 02:14:08.318000,0 days 02:14:41.453000,278,305,211,299,false,SOFT,9,true,AlphaTauri,0 days 02:13:11.444000,2022-11-20 14:14:12.490,1,12,false,,false,true,89.991,89.99099999999999
627,627,0 days 02:16:11.611000,TSU,22,0 days 00:01:30.176000,48,3,,,18.16,38.612,33.404,0 days 02:14:59.613000,0 days 02:15:38.225000,0 days 02:16:11.629000,280,307,210,305,false,SOFT,10,true,AlphaTauri,0 days 02:14:41.435000,2022-11-20 14:15:42.481,1,12,false,,false,true,90.176,90.17600000000002
628,628,0 days 02:17:41.836000,TSU,22,0 days 00:01:30.225000,49,3,,,18.182,38.604,33.439,0 days 02:16:29.811000,0 days 02:17:08.415000,0 days 02:17:41.854000,281,308,209,303,false,SOFT,11,true,AlphaTauri,0 days 02:16:11.611000,2022-11-20 14:17:12.657,1,12,false,,false,true,90.225,90.225
629,629,0 days 02:19:12.596000,TSU,22,0 days 00:01:30.760000,50,3,,,18.194,38.745,33.821,0 days 02:18:00.048000,0 days 02:18:38.793000,0 days 02:19:12.614000,,305,208,308,false,SOFT,12,true,AlphaTauri,0 days 02:17:41.836000,2022-11-20 14:18:42.882,1,12,false,,false,true,90.76,90.76
