LapNumber,Stint,Compound,TyreLife,Team,LapTime_in_seconds,Race,FuelLoad
12.0,1.0,0,12.0,8,90.955,2025,46.0
13.0,1.0,0,13.0,8,91.109,2025,45.0
14.0,1.0,0,14.0,8,91.059,2025,44.0
15.0,1.0,0,15.0,8,90.862,2025,43.0
16.0,1.0,0,16.0,8,91.855,2025,42.0
17.0,1.0,0,17.0,8,91.17,2025,41.0
18.0,1.0,0,18.0,8,93.531,2025,40.0
20.0,2.0,1,2.0,8,89.219,2025,38.0
21.0,2.0,1,3.0,8,89.22,2025,37.0
22.0,2.0,1,4.0,8,89.3,2025,36.0
23.0,2.0,1,5.0,8,89.44,2025,35.0
24.0,2.0,1,6.0,8,89.327,2025,34.0
25.0,2.0,1,7.0,8,89.657,2025,33.0
26.0,2.0,1,8.0,8,89.766,2025,32.0
27.0,2.0,1,9.0,8,89.825,2025,31.0
28.0,2.0,1,10.0,8,89.888,2025,30.0
29.0,2.0,1,11.0,8,89.946,2025,29.0
30.0,2.0,1,12.0,8,90.072,2025,28.0
31.0,2.0,1,13.0,8,89.924,2025,27.0
32.0,2.0,1,14.0,8,89.724,2025,26.0
33.0,2.0,1,15.0,8,89.965,2025,25.0
34.0,2.0,1,16.0,8,89.656,2025,24.0
35.0,2.0,1,17.0,8,89.576,2025,23.0
36.0,2.0,1,18.0,8,89.41,2025,22.0
37.0,2.0,1,19.0,8,89.212,2025,21.0
38.0,2.0,1,20.0,8,89.601,2025,20.0
39.0,2.0,1,21.0,8,89.938,2025,19.0
40.0,2.0,1,22.0,8,89.976,2025,18.0
41.0,2.0,1,23.0,8,90.502,2025,17.0
42.0,2.0,1,24.0,8,89.679,2025,16.0
43.0,2.0,1,25.0,8,89.485,2025,15.0
44.0,2.0,1,26.0,8,89.431,2025,14.0
45.0,2.0,1,27.0,8,89.336,2025,13.0
46.0,2.0,1,28.0,8,89.242,2025,12.0
47.0,2.0,1,29.0,8,89.373,2025,11.0
48.0,2.0,1,30.0,8,89.272,2025,10.0
49.0,2.0,1,31.0,8,89.168,2025,9.0
50.0,2.0,1,32.0,8,89.162,2025,8.0
51.0,2.0,1,33.0,8,89.052,2025,7.0
52.0,2.0,1,34.0,8,89.09,2025,6.0
53.0,2.0,1,35.0,8,89.496,2025,5.0
54.0,2.0,1,36.0,8,90.355,2025,4.0
55.0,2.0,1,37.0,8,89.556,2025,3.0
56.0,2.0,1,38.0,8,89.442,2025,2.0
57.0,2.0,1,39.0,8,90.727,2025,1.0
58.0,2.0,1,40.0,8,90.046,2025,0.0
1.0,1.0,1,1.0,0,97.567,2025,57.0
2.0,1.0,1,2.0,0,90.688,2025,56.0
3.0,1.0,1,3.0,0,90.383,2025,55.0
4.0,1.0,1,4.0,0,90.521,2025,54.0
5.0,1.0,1,5.0,0,90.323,2025,53.0
6.0,1.0,1,6.0,0,90.361,2025,52.0
7.0,1.0,1,7.0,0,90.468,2025,51.0
8.0,1.0,1,8.0,0,90.395,2025,50.0
9.0,1.0,1,9.0,0,90.184,2025,49.0
10.0,1.0,1,10.0,0,90.588,2025,48.0
11.0,1.0,1,11.0,0,90.652,2025,47.0
12.0,1.0,1,12.0,0,90.86,2025,46.0
13.0,1.0,1,13.0,0,90.901,2025,45.0
14.0,1.0,1,14.0,0,91.13,2025,44.0
15.0,1.0,1,15.0,0,90.556,2025,43.0
16.0,1.0,1,16.0,0,90.938,2025,42.0
17.0,1.0,1,17.0,0,90.915,2025,41.0
18.0,1.0,1,18.0,0,90.729,2025,40.0
19.0,1.0,1,19.0,0,90.685,2025,39.0
20.0,1.0,1,20.0,0,90.093,2025,38.0
21.0,1.0,1,21.0,0,90.314,2025,37.0
22.0,1.0,1,22.0,0,90.004,2025,36.0
23.0,1.0,1,23.0,0,91.428,2025,35.0
24.0,1.0,1,24.0,0,91.462,2025,34.0
25.0,1.0,1,25.0,0,90.072,2025,33.0
26.0,1.0,1,26.0,0,90.113,2025,32.0
27.0,1.0,1,27.0,0,90.14,2025,31.0
28.0,1.0,1,28.0,0,89.949,2025,30.0
29.0,1.0,1,29.0,0,90.834,2025,29.0
30.0,1.0,1,30.0,0,90.772,2025,28.0
31.0,1.0,1,31.0,0,90.057,2025,27.0
32.0,1.0,1,32.0,0,91.781,2025,26.0
34.0,2.0,0,2.0,0,88.572,2025,24.0
35.0,2.0,0,3.0,0,88.955,2025,23.0
36.0,2.0,0,4.0,0,89.428,2025,22.0
37.0,2.0,0,5.0,0,89.165,2025,21.0
38.0,2.0,0,6.0,0,89.165,2025,20.0
39.0,2.0,0,7.0,0,88.686,2025,19.0
40.0,2.0,0,8.0,0,88.827,2025,18.0
41.0,2.0,0,9.0,0,88.857,2025,17.0
42.0,2.0,0,10.0,0,89.016,2025,16.0
43.0,2.0,0,11.0,0,89.443,2025,15.0
44.0,2.0,0,12.0,0,88.557,2025,14.0
45.0,2.0,0,13.0,0,88.892,2025,13.0
46.0,2.0,0,14.0,0,88.843,2025,12.0
47.0,2.0,0,15.0,0,88.703,2025,11.0
48.0,2.0,0,16.0,0,88.96,2025,10.0
49.0,2.0,0,17.0,0,89.15,2025,9.0
50.0,2.0,0,18.0,0,89.278,2025,8.0
51.0,2.0,0,19.0,0,89.286,2025,7.0
52.0,2.0,0,20.0,0,89.978,2025,6.0
53.0,2.0,0,21.0,0,89.612,2025,5.0
54.0,2.0,0,22.0,0,89.474,2025,4.0
55.0,2.0,0,23.0,0,90.24,2025,3.0
56.0,2.0,0,24.0,0,90.003,2025,2.0
57.0,2.0,0,25.0,0,89.695,2025,1.0
58.0,2.0,0,26.0,0,89.566,2025,0.0
1.0,1.0,1,1.0,2,100.726,2025,57.0
2.0,1.0,1,2.0,2,91.715,2025,56.0
3.0,1.0,1,3.0,2,90.492,2025,55.0
4.0,1.0,1,4.0,2,90.524,2025,54.0
5.0,1.0,1,5.0,2,90.707,2025,53.0
6.0,1.0,1,6.0,2,90.26,2025,52.0
7.0,1.0,1,7.0,2,90.308,2025,51.0
8.0,1.0,1,8.0,2,90.441,2025,50.0
9.0,1.0,1,9.0,2,90.028,2025,49.0
10.0,1.0,1,10.0,2,90.088,2025,48.0
11.0,1.0,1,11.0,2,90.655,2025,47.0
12.0,1.0,1,12.0,2,91.066,2025,46.0
13.0,1.0,1,13.0,2,90.976,2025,45.0
14.0,1.0,1,14.0,2,91.109,2025,44.0
15.0,1.0,1,15.0,2,90.93,2025,43.0
16.0,1.0,1,16.0,2,91.12,2025,42.0
17.0,1.0,1,17.0,2,91.12,2025,41.0
18.0,1.0,1,18.0,2,91.805,2025,40.0
19.0,1.0,1,19.0,2,91.119,2025,39.0
20.0,1.0,1,20.0,2,91.744,2025,38.0
21.0,1.0,1,21.0,2,91.807,2025,37.0
22.0,1.0,1,22.0,2,90.518,2025,36.0
23.0,1.0,1,23.0,2,90.129,2025,35.0
24.0,1.0,1,24.0,2,91.287,2025,34.0
25.0,1.0,1,25.0,2,90.2,2025,33.0
26.0,1.0,1,26.0,2,89.821,2025,32.0
27.0,1.0,1,27.0,2,91.272,2025,31.0
28.0,1.0,1,28.0,2,90.684,2025,30.0
29.0,1.0,1,29.0,2,90.334,2025,29.0
30.0,1.0,1,30.0,2,91.188,2025,28.0
31.0,1.0,1,31.0,2,91.017,2025,27.0
32.0,1.0,1,32.0,2,92.815,2025,26.0
34.0,2.0,0,2.0,2,88.029,2025,24.0
35.0,2.0,0,3.0,2,88.319,2025,23.0
36.0,2.0,0,4.0,2,88.185,2025,22.0
37.0,2.0,0,5.0,2,88.677,2025,21.0
38.0,2.0,0,6.0,2,88.959,2025,20.0
39.0,2.0,0,7.0,2,89.347,2025,19.0
40.0,2.0,0,8.0,2,89.261,2025,18.0
41.0,2.0,0,9.0,2,88.13,2025,17.0
42.0,2.0,0,10.0,2,88.174,2025,16.0
43.0,2.0,0,11.0,2,88.398,2025,15.0
44.0,2.0,0,12.0,2,88.503,2025,14.0
45.0,2.0,0,13.0,2,89.001,2025,13.0
46.0,2.0,0,14.0,2,88.883,2025,12.0
47.0,2.0,0,15.0,2,88.104,2025,11.0
48.0,2.0,0,16.0,2,88.89,2025,10.0
49.0,2.0,0,17.0,2,88.862,2025,9.0
50.0,2.0,0,18.0,2,88.865,2025,8.0
51.0,2.0,0,19.0,2,89.698,2025,7.0
52.0,2.0,0,20.0,2,88.866,2025,6.0
53.0,2.0,0,21.0,2,89.395,2025,5.0
54.0,2.0,0,22.0,2,90.005,2025,4.0
55.0,2.0,0,23.0,2,89.512,2025,3.0
56.0,2.0,0,24.0,2,89.734,2025,2.0
57.0,2.0,0,25.0,2,89.712,2025,1.0
58.0,2.0,0,26.0,2,89.63,2025,0.0
1.0,1.0,2,1.0,8,99.757,2025,57.0
2.0,1.0,2,2.0,8,91.71,2025,56.0
3.0,1.0,2,3.0,8,90.224,2025,55.0
4.0,1.0,2,4.0,8,90.874,2025,54.0
5.0,1.0,2,5.0,8,90.314,2025,53.0
6.0,1.0,2,6.0,8,90.223,2025,52.0
7.0,1.0,2,7.0,8,90.42,2025,51.0
8.0,1.0,2,8.0,8,91.974,2025,50.0
10.0,2.0,1,2.0,8,89.374,2025,48.0
11.0,2.0,1,3.0,8,89.807,2025,47.0
12.0,2.0,1,4.0,8,89.46,2025,46.0
13.0,2.0,1,5.0,8,89.692,2025,45.0
14.0,2.0,1,6.0,8,89.793,2025,44.0
15.0,2.0,1,7.0,8,89.819,2025,43.0
16.0,2.0,1,8.0,8,89.907,2025,42.0
17.0,2.0,1,9.0,8,90.133,2025,41.0
18.0,2.0,1,10.0,8,89.987,2025,40.0
19.0,2.0,1,11.0,8,90.047,2025,39.0
20.0,2.0,1,12.0,8,90.109,2025,38.0
21.0,2.0,1,13.0,8,90.27,2025,37.0
22.0,2.0,1,14.0,8,90.298,2025,36.0
23.0,2.0,1,15.0,8,90.621,2025,35.0
24.0,2.0,1,16.0,8,90.388,2025,34.0
25.0,2.0,1,17.0,8,90.934,2025,33.0
26.0,2.0,1,18.0,8,90.294,2025,32.0
27.0,2.0,1,19.0,8,90.113,2025,31.0
28.0,2.0,1,20.0,8,91.014,2025,30.0
29.0,2.0,1,21.0,8,90.422,2025,29.0
30.0,2.0,1,22.0,8,90.215,2025,28.0
31.0,2.0,1,23.0,8,90.539,2025,27.0
32.0,2.0,1,24.0,8,90.485,2025,26.0
33.0,2.0,1,25.0,8,91.616,2025,25.0
35.0,3.0,0,2.0,8,88.588,2025,23.0
36.0,3.0,0,3.0,8,88.439,2025,22.0
37.0,3.0,0,4.0,8,88.411,2025,21.0
38.0,3.0,0,5.0,8,88.569,2025,20.0
39.0,3.0,0,6.0,8,88.87,2025,19.0
40.0,3.0,0,7.0,8,89.722,2025,18.0
41.0,3.0,0,8.0,8,88.777,2025,17.0
42.0,3.0,0,9.0,8,88.845,2025,16.0
43.0,3.0,0,10.0,8,88.391,2025,15.0
44.0,3.0,0,11.0,8,88.507,2025,14.0
45.0,3.0,0,12.0,8,88.367,2025,13.0
46.0,3.0,0,13.0,8,88.517,2025,12.0
47.0,3.0,0,14.0,8,89.563,2025,11.0
48.0,3.0,0,15.0,8,88.947,2025,10.0
49.0,3.0,0,16.0,8,89.29,2025,9.0
50.0,3.0,0,17.0,8,89.526,2025,8.0
51.0,3.0,0,18.0,8,89.42,2025,7.0
52.0,3.0,0,19.0,8,89.393,2025,6.0
53.0,3.0,0,20.0,8,88.627,2025,5.0
54.0,3.0,0,21.0,8,88.752,2025,4.0
55.0,3.0,0,22.0,8,88.785,2025,3.0
56.0,3.0,0,23.0,8,89.061,2025,2.0
57.0,3.0,0,24.0,8,89.103,2025,1.0
58.0,3.0,0,25.0,8,89.256,2025,0.0
1.0,1.0,0,1.0,12,96.661,2025,57.0
2.0,1.0,0,2.0,12,90.44,2025,56.0
3.0,1.0,0,3.0,12,90.211,2025,55.0
4.0,1.0,0,4.0,12,90.237,2025,54.0
5.0,1.0,0,5.0,12,90.261,2025,53.0
6.0,1.0,0,6.0,12,90.555,2025,52.0
7.0,1.0,0,7.0,12,90.289,2025,51.0
8.0,1.0,0,8.0,12,90.416,2025,50.0
9.0,1.0,0,9.0,12,90.078,2025,49.0
10.0,1.0,0,10.0,12,90.346,2025,48.0
11.0,1.0,0,11.0,12,90.94,2025,47.0
12.0,1.0,0,12.0,12,90.633,2025,46.0
13.0,1.0,0,13.0,12,91.064,2025,45.0
14.0,1.0,0,14.0,12,92.759,2025,44.0
16.0,2.0,1,2.0,12,89.839,2025,42.0
17.0,2.0,1,3.0,12,90.142,2025,41.0
18.0,2.0,1,4.0,12,89.869,2025,40.0
19.0,2.0,1,5.0,12,90.478,2025,39.0
20.0,2.0,1,6.0,12,90.028,2025,38.0
21.0,2.0,1,7.0,12,90.305,2025,37.0
22.0,2.0,1,8.0,12,89.788,2025,36.0
23.0,2.0,1,9.0,12,90.078,2025,35.0
24.0,2.0,1,10.0,12,90.621,2025,34.0
25.0,2.0,1,11.0,12,92.178,2025,33.0
26.0,2.0,1,12.0,12,89.989,2025,32.0
27.0,2.0,1,13.0,12,90.0,2025,31.0
28.0,2.0,1,14.0,12,89.879,2025,30.0
29.0,2.0,1,15.0,12,90.356,2025,29.0
30.0,2.0,1,16.0,12,90.232,2025,28.0
31.0,2.0,1,17.0,12,90.425,2025,27.0
32.0,2.0,1,18.0,12,91.414,2025,26.0
33.0,2.0,1,19.0,12,90.562,2025,25.0
34.0,2.0,1,20.0,12,90.485,2025,24.0
35.0,2.0,1,21.0,12,90.197,2025,23.0
36.0,2.0,1,22.0,12,89.623,2025,22.0
37.0,2.0,1,23.0,12,89.448,2025,21.0
38.0,2.0,1,24.0,12,90.562,2025,20.0
39.0,2.0,1,25.0,12,90.066,2025,19.0
40.0,2.0,1,26.0,12,89.879,2025,18.0
41.0,2.0,1,27.0,12,89.381,2025,17.0
42.0,2.0,1,28.0,12,89.515,2025,16.0
43.0,2.0,1,29.0,12,89.625,2025,15.0
44.0,2.0,1,30.0,12,90.447,2025,14.0
45.0,2.0,1,31.0,12,89.833,2025,13.0
46.0,2.0,1,32.0,12,89.415,2025,12.0
47.0,2.0,1,33.0,12,89.891,2025,11.0
48.0,2.0,1,34.0,12,89.57,2025,10.0
49.0,2.0,1,35.0,12,90.059,2025,9.0
50.0,2.0,1,36.0,12,89.522,2025,8.0
51.0,2.0,1,37.0,12,90.082,2025,7.0
52.0,2.0,1,38.0,12,89.375,2025,6.0
53.0,2.0,1,39.0,12,90.475,2025,5.0
54.0,2.0,1,40.0,12,89.999,2025,4.0
55.0,2.0,1,41.0,12,89.599,2025,3.0
56.0,2.0,1,42.0,12,89.451,2025,2.0
57.0,2.0,1,43.0,12,90.979,2025,1.0
1.0,1.0,0,1.0,12,98.029,2025,57.0
2.0,1.0,0,2.0,12,90.799,2025,56.0
3.0,1.0,0,3.0,12,90.466,2025,55.0
4.0,1.0,0,4.0,12,90.661,2025,54.0
5.0,1.0,0,5.0,12,90.219,2025,53.0
6.0,1.0,0,6.0,12,90.325,2025,52.0
7.0,1.0,0,7.0,12,90.537,2025,51.0
8.0,1.0,0,8.0,12,90.34,2025,50.0
9.0,1.0,0,9.0,12,90.353,2025,49.0
10.0,1.0,0,10.0,12,90.55,2025,48.0
11.0,1.0,0,11.0,12,90.669,2025,47.0
12.0,1.0,0,12.0,12,90.91,2025,46.0
13.0,1.0,0,13.0,12,91.045,2025,45.0
14.0,1.0,0,14.0,12,91.323,2025,44.0
15.0,1.0,0,15.0,12,91.049,2025,43.0
16.0,1.0,0,16.0,12,91.366,2025,42.0
17.0,1.0,0,17.0,12,91.343,2025,41.0
18.0,1.0,0,18.0,12,91.426,2025,40.0
19.0,1.0,0,19.0,12,91.815,2025,39.0
20.0,1.0,0,20.0,12,91.884,2025,38.0
21.0,1.0,0,21.0,12,95.813,2025,37.0
23.0,2.0,1,2.0,12,89.826,2025,35.0
24.0,2.0,1,3.0,12,89.26,2025,34.0
25.0,2.0,1,4.0,12,89.498,2025,33.0
26.0,2.0,1,5.0,12,89.337,2025,32.0
27.0,2.0,1,6.0,12,89.501,2025,31.0
28.0,2.0,1,7.0,12,89.554,2025,30.0
29.0,2.0,1,8.0,12,89.665,2025,29.0
30.0,2.0,1,9.0,12,89.6,2025,28.0
31.0,2.0,1,10.0,12,89.416,2025,27.0
32.0,2.0,1,11.0,12,89.158,2025,26.0
33.0,2.0,1,12.0,12,89.444,2025,25.0
34.0,2.0,1,13.0,12,89.499,2025,24.0
35.0,2.0,1,14.0,12,89.26,2025,23.0
36.0,2.0,1,15.0,12,89.353,2025,22.0
37.0,2.0,1,16.0,12,89.616,2025,21.0
38.0,2.0,1,17.0,12,89.496,2025,20.0
39.0,2.0,1,18.0,12,88.886,2025,19.0
40.0,2.0,1,19.0,12,89.814,2025,18.0
41.0,2.0,1,20.0,12,90.032,2025,17.0
42.0,2.0,1,21.0,12,89.609,2025,16.0
43.0,2.0,1,22.0,12,90.371,2025,15.0
44.0,2.0,1,23.0,12,90.123,2025,14.0
45.0,2.0,1,24.0,12,89.762,2025,13.0
46.0,2.0,1,25.0,12,89.987,2025,12.0
47.0,2.0,1,26.0,12,88.99,2025,11.0
48.0,2.0,1,27.0,12,89.319,2025,10.0
49.0,2.0,1,28.0,12,89.009,2025,9.0
50.0,2.0,1,29.0,12,88.99,2025,8.0
51.0,2.0,1,30.0,12,89.008,2025,7.0
52.0,2.0,1,31.0,12,89.121,2025,6.0
53.0,2.0,1,32.0,12,92.152,2025,5.0
54.0,2.0,1,33.0,12,89.375,2025,4.0
55.0,2.0,1,34.0,12,89.206,2025,3.0
56.0,2.0,1,35.0,12,89.189,2025,2.0
57.0,2.0,1,36.0,12,89.022,2025,1.0
1.0,1.0,0,1.0,4,101.281,2025,57.0
2.0,1.0,0,2.0,4,92.01,2025,56.0
3.0,1.0,0,3.0,4,90.864,2025,55.0
4.0,1.0,0,4.0,4,90.669,2025,54.0
5.0,1.0,0,5.0,4,90.908,2025,53.0
6.0,1.0,0,6.0,4,90.891,2025,52.0
7.0,1.0,0,7.0,4,90.537,2025,51.0
8.0,1.0,0,8.0,4,90.612,2025,50.0
9.0,1.0,0,9.0,4,90.4,2025,49.0
10.0,1.0,0,10.0,4,90.586,2025,48.0
11.0,1.0,0,11.0,4,91.135,2025,47.0
12.0,1.0,0,12.0,4,91.79,2025,46.0
13.0,1.0,0,13.0,4,93.54,2025,45.0
15.0,2.0,1,2.0,4,89.817,2025,43.0
16.0,2.0,1,3.0,4,89.571,2025,42.0
17.0,2.0,1,4.0,4,89.493,2025,41.0
18.0,2.0,1,5.0,4,89.487,2025,40.0
19.0,2.0,1,6.0,4,90.602,2025,39.0
20.0,2.0,1,7.0,4,89.911,2025,38.0
21.0,2.0,1,8.0,4,89.442,2025,37.0
22.0,2.0,1,9.0,4,89.69,2025,36.0
23.0,2.0,1,10.0,4,89.729,2025,35.0
24.0,2.0,1,11.0,4,89.747,2025,34.0
25.0,2.0,1,12.0,4,89.715,2025,33.0
26.0,2.0,1,13.0,4,89.855,2025,32.0
27.0,2.0,1,14.0,4,89.972,2025,31.0
28.0,2.0,1,15.0,4,89.971,2025,30.0
29.0,2.0,1,16.0,4,89.98,2025,29.0
30.0,2.0,1,17.0,4,89.955,2025,28.0
31.0,2.0,1,18.0,4,90.137,2025,27.0
32.0,2.0,1,19.0,4,90.018,2025,26.0
33.0,2.0,1,20.0,4,90.339,2025,25.0
34.0,2.0,1,21.0,4,90.137,2025,24.0
35.0,2.0,1,22.0,4,90.115,2025,23.0
36.0,2.0,1,23.0,4,90.592,2025,22.0
37.0,2.0,1,24.0,4,89.908,2025,21.0
38.0,2.0,1,25.0,4,90.193,2025,20.0
39.0,2.0,1,26.0,4,90.957,2025,19.0
40.0,2.0,1,27.0,4,91.907,2025,18.0
42.0,3.0,0,5.0,4,88.765,2025,16.0
43.0,3.0,0,6.0,4,88.051,2025,15.0
44.0,3.0,0,7.0,4,88.166,2025,14.0
45.0,3.0,0,8.0,4,88.047,2025,13.0
46.0,3.0,0,9.0,4,87.767,2025,12.0
47.0,3.0,0,10.0,4,88.143,2025,11.0
48.0,3.0,0,11.0,4,88.048,2025,10.0
49.0,3.0,0,12.0,4,88.4,2025,9.0
50.0,3.0,0,13.0,4,87.992,2025,8.0
51.0,3.0,0,14.0,4,88.364,2025,7.0
52.0,3.0,0,15.0,4,88.428,2025,6.0
53.0,3.0,0,16.0,4,88.72,2025,5.0
54.0,3.0,0,17.0,4,89.511,2025,4.0
55.0,3.0,0,18.0,4,89.233,2025,3.0
56.0,3.0,0,19.0,4,89.483,2025,2.0
57.0,3.0,0,20.0,4,88.908,2025,1.0
1.0,1.0,0,1.0,4,101.677,2025,57.0
2.0,1.0,0,2.0,4,92.07,2025,56.0
3.0,1.0,0,3.0,4,91.303,2025,55.0
4.0,1.0,0,4.0,4,90.845,2025,54.0
5.0,1.0,0,5.0,4,90.99,2025,53.0
6.0,1.0,0,6.0,4,91.224,2025,52.0
7.0,1.0,0,7.0,4,90.61,2025,51.0
8.0,1.0,0,8.0,4,90.701,2025,50.0
9.0,1.0,0,9.0,4,90.551,2025,49.0
10.0,1.0,0,10.0,4,90.837,2025,48.0
11.0,1.0,0,11.0,4,90.884,2025,47.0
12.0,1.0,0,12.0,4,91.463,2025,46.0
13.0,1.0,0,13.0,4,91.563,2025,45.0
14.0,1.0,0,14.0,4,91.199,2025,44.0
15.0,1.0,0,15.0,4,92.799,2025,43.0
17.0,2.0,1,2.0,4,89.847,2025,41.0
18.0,2.0,1,3.0,4,89.823,2025,40.0
19.0,2.0,1,4.0,4,89.712,2025,39.0
20.0,2.0,1,5.0,4,89.699,2025,38.0
21.0,2.0,1,6.0,4,89.43,2025,37.0
22.0,2.0,1,7.0,4,89.628,2025,36.0
23.0,2.0,1,8.0,4,89.717,2025,35.0
24.0,2.0,1,9.0,4,89.852,2025,34.0
25.0,2.0,1,10.0,4,90.138,2025,33.0
26.0,2.0,1,11.0,4,89.652,2025,32.0
27.0,2.0,1,12.0,4,89.543,2025,31.0
28.0,2.0,1,13.0,4,89.839,2025,30.0
29.0,2.0,1,14.0,4,89.915,2025,29.0
30.0,2.0,1,15.0,4,89.674,2025,28.0
31.0,2.0,1,16.0,4,89.849,2025,27.0
32.0,2.0,1,17.0,4,89.841,2025,26.0
33.0,2.0,1,18.0,4,90.053,2025,25.0
34.0,2.0,1,19.0,4,90.07,2025,24.0
35.0,2.0,1,20.0,4,90.63,2025,23.0
36.0,2.0,1,21.0,4,90.233,2025,22.0
37.0,2.0,1,22.0,4,90.862,2025,21.0
38.0,2.0,1,23.0,4,90.74,2025,20.0
39.0,2.0,1,24.0,4,92.596,2025,19.0
40.0,2.0,1,25.0,4,93.034,2025,18.0
42.0,3.0,0,2.0,4,87.71,2025,16.0
43.0,3.0,0,3.0,4,88.075,2025,15.0
44.0,3.0,0,4.0,4,88.449,2025,14.0
45.0,3.0,0,5.0,4,88.464,2025,13.0
46.0,3.0,0,6.0,4,88.307,2025,12.0
47.0,3.0,0,7.0,4,88.103,2025,11.0
48.0,3.0,0,8.0,4,88.022,2025,10.0
49.0,3.0,0,9.0,4,88.383,2025,9.0
50.0,3.0,0,10.0,4,88.494,2025,8.0
51.0,3.0,0,11.0,4,88.531,2025,7.0
52.0,3.0,0,12.0,4,88.579,2025,6.0
53.0,3.0,0,13.0,4,88.723,2025,5.0
54.0,3.0,0,14.0,4,88.68,2025,4.0
55.0,3.0,0,15.0,4,88.57,2025,3.0
56.0,3.0,0,16.0,4,88.94,2025,2.0
57.0,3.0,0,17.0,4,90.714,2025,1.0
